Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Duration,QC Name
Chengdu,PM2.5,01/01/12 12:00 AM,2012,1,1,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 01:00 AM,2012,1,1,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 02:00 AM,2012,1,1,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 03:00 AM,2012,1,1,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 04:00 AM,2012,1,1,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 05:00 AM,2012,1,1,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 06:00 AM,2012,1,1,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 07:00 AM,2012,1,1,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 08:00 AM,2012,1,1,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 09:00 AM,2012,1,1,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 10:00 AM,2012,1,1,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 11:00 AM,2012,1,1,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 12:00 PM,2012,1,1,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 01:00 PM,2012,1,1,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 02:00 PM,2012,1,1,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 03:00 PM,2012,1,1,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 04:00 PM,2012,1,1,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 05:00 PM,2012,1,1,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 06:00 PM,2012,1,1,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 07:00 PM,2012,1,1,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 08:00 PM,2012,1,1,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 09:00 PM,2012,1,1,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 10:00 PM,2012,1,1,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/01/12 11:00 PM,2012,1,1,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 12:00 AM,2012,1,2,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 01:00 AM,2012,1,2,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 02:00 AM,2012,1,2,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 03:00 AM,2012,1,2,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 04:00 AM,2012,1,2,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 05:00 AM,2012,1,2,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 06:00 AM,2012,1,2,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 07:00 AM,2012,1,2,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 08:00 AM,2012,1,2,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 09:00 AM,2012,1,2,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 10:00 AM,2012,1,2,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 11:00 AM,2012,1,2,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 12:00 PM,2012,1,2,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 01:00 PM,2012,1,2,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 02:00 PM,2012,1,2,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 03:00 PM,2012,1,2,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 04:00 PM,2012,1,2,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 05:00 PM,2012,1,2,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 06:00 PM,2012,1,2,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 07:00 PM,2012,1,2,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 08:00 PM,2012,1,2,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 09:00 PM,2012,1,2,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 10:00 PM,2012,1,2,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/02/12 11:00 PM,2012,1,2,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 12:00 AM,2012,1,3,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 01:00 AM,2012,1,3,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 02:00 AM,2012,1,3,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 03:00 AM,2012,1,3,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 04:00 AM,2012,1,3,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 05:00 AM,2012,1,3,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 06:00 AM,2012,1,3,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 07:00 AM,2012,1,3,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 08:00 AM,2012,1,3,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 09:00 AM,2012,1,3,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 10:00 AM,2012,1,3,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 11:00 AM,2012,1,3,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 12:00 PM,2012,1,3,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 01:00 PM,2012,1,3,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 02:00 PM,2012,1,3,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 03:00 PM,2012,1,3,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 04:00 PM,2012,1,3,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 05:00 PM,2012,1,3,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 06:00 PM,2012,1,3,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 07:00 PM,2012,1,3,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 08:00 PM,2012,1,3,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 09:00 PM,2012,1,3,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 10:00 PM,2012,1,3,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/03/12 11:00 PM,2012,1,3,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 12:00 AM,2012,1,4,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 01:00 AM,2012,1,4,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 02:00 AM,2012,1,4,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 03:00 AM,2012,1,4,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 04:00 AM,2012,1,4,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 05:00 AM,2012,1,4,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 06:00 AM,2012,1,4,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 07:00 AM,2012,1,4,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 08:00 AM,2012,1,4,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 09:00 AM,2012,1,4,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 10:00 AM,2012,1,4,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 11:00 AM,2012,1,4,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 12:00 PM,2012,1,4,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 01:00 PM,2012,1,4,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 02:00 PM,2012,1,4,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 03:00 PM,2012,1,4,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 04:00 PM,2012,1,4,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 05:00 PM,2012,1,4,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 06:00 PM,2012,1,4,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 07:00 PM,2012,1,4,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 08:00 PM,2012,1,4,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 09:00 PM,2012,1,4,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 10:00 PM,2012,1,4,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/04/12 11:00 PM,2012,1,4,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 12:00 AM,2012,1,5,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 01:00 AM,2012,1,5,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 02:00 AM,2012,1,5,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 03:00 AM,2012,1,5,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 04:00 AM,2012,1,5,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 05:00 AM,2012,1,5,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 06:00 AM,2012,1,5,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 07:00 AM,2012,1,5,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 08:00 AM,2012,1,5,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 09:00 AM,2012,1,5,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 10:00 AM,2012,1,5,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 11:00 AM,2012,1,5,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 12:00 PM,2012,1,5,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 01:00 PM,2012,1,5,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 02:00 PM,2012,1,5,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 03:00 PM,2012,1,5,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 04:00 PM,2012,1,5,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 05:00 PM,2012,1,5,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 06:00 PM,2012,1,5,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 07:00 PM,2012,1,5,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 08:00 PM,2012,1,5,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 09:00 PM,2012,1,5,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 10:00 PM,2012,1,5,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/05/12 11:00 PM,2012,1,5,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 12:00 AM,2012,1,6,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 01:00 AM,2012,1,6,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 02:00 AM,2012,1,6,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 03:00 AM,2012,1,6,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 04:00 AM,2012,1,6,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 05:00 AM,2012,1,6,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 06:00 AM,2012,1,6,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 07:00 AM,2012,1,6,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 08:00 AM,2012,1,6,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 09:00 AM,2012,1,6,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 10:00 AM,2012,1,6,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 11:00 AM,2012,1,6,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 12:00 PM,2012,1,6,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 01:00 PM,2012,1,6,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 02:00 PM,2012,1,6,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 03:00 PM,2012,1,6,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 04:00 PM,2012,1,6,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 05:00 PM,2012,1,6,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 06:00 PM,2012,1,6,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 07:00 PM,2012,1,6,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 08:00 PM,2012,1,6,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 09:00 PM,2012,1,6,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 10:00 PM,2012,1,6,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/06/12 11:00 PM,2012,1,6,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 12:00 AM,2012,1,7,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 01:00 AM,2012,1,7,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 02:00 AM,2012,1,7,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 03:00 AM,2012,1,7,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 04:00 AM,2012,1,7,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 05:00 AM,2012,1,7,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 06:00 AM,2012,1,7,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 07:00 AM,2012,1,7,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 08:00 AM,2012,1,7,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 09:00 AM,2012,1,7,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 10:00 AM,2012,1,7,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 11:00 AM,2012,1,7,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 12:00 PM,2012,1,7,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 01:00 PM,2012,1,7,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 02:00 PM,2012,1,7,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 03:00 PM,2012,1,7,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 04:00 PM,2012,1,7,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 05:00 PM,2012,1,7,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 06:00 PM,2012,1,7,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 07:00 PM,2012,1,7,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 08:00 PM,2012,1,7,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 09:00 PM,2012,1,7,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 10:00 PM,2012,1,7,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/07/12 11:00 PM,2012,1,7,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 12:00 AM,2012,1,8,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 01:00 AM,2012,1,8,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 02:00 AM,2012,1,8,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 03:00 AM,2012,1,8,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 04:00 AM,2012,1,8,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 05:00 AM,2012,1,8,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 06:00 AM,2012,1,8,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 07:00 AM,2012,1,8,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 08:00 AM,2012,1,8,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 09:00 AM,2012,1,8,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 10:00 AM,2012,1,8,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 11:00 AM,2012,1,8,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 12:00 PM,2012,1,8,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 01:00 PM,2012,1,8,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 02:00 PM,2012,1,8,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 03:00 PM,2012,1,8,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 04:00 PM,2012,1,8,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 05:00 PM,2012,1,8,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 06:00 PM,2012,1,8,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 07:00 PM,2012,1,8,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 08:00 PM,2012,1,8,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 09:00 PM,2012,1,8,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 10:00 PM,2012,1,8,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/08/12 11:00 PM,2012,1,8,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 12:00 AM,2012,1,9,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 01:00 AM,2012,1,9,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 02:00 AM,2012,1,9,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 03:00 AM,2012,1,9,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 04:00 AM,2012,1,9,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 05:00 AM,2012,1,9,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 06:00 AM,2012,1,9,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 07:00 AM,2012,1,9,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 08:00 AM,2012,1,9,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 09:00 AM,2012,1,9,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 10:00 AM,2012,1,9,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 11:00 AM,2012,1,9,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 12:00 PM,2012,1,9,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 01:00 PM,2012,1,9,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 02:00 PM,2012,1,9,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 03:00 PM,2012,1,9,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 04:00 PM,2012,1,9,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 05:00 PM,2012,1,9,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 06:00 PM,2012,1,9,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 07:00 PM,2012,1,9,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 08:00 PM,2012,1,9,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 09:00 PM,2012,1,9,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 10:00 PM,2012,1,9,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/09/12 11:00 PM,2012,1,9,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 12:00 AM,2012,1,10,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 01:00 AM,2012,1,10,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 02:00 AM,2012,1,10,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 03:00 AM,2012,1,10,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 04:00 AM,2012,1,10,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 05:00 AM,2012,1,10,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 06:00 AM,2012,1,10,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 07:00 AM,2012,1,10,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 08:00 AM,2012,1,10,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 09:00 AM,2012,1,10,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 10:00 AM,2012,1,10,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 11:00 AM,2012,1,10,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 12:00 PM,2012,1,10,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 01:00 PM,2012,1,10,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 02:00 PM,2012,1,10,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 03:00 PM,2012,1,10,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 04:00 PM,2012,1,10,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 05:00 PM,2012,1,10,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 06:00 PM,2012,1,10,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 07:00 PM,2012,1,10,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 08:00 PM,2012,1,10,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 09:00 PM,2012,1,10,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 10:00 PM,2012,1,10,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/10/12 11:00 PM,2012,1,10,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 12:00 AM,2012,1,11,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 01:00 AM,2012,1,11,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 02:00 AM,2012,1,11,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 03:00 AM,2012,1,11,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 04:00 AM,2012,1,11,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 05:00 AM,2012,1,11,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 06:00 AM,2012,1,11,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 07:00 AM,2012,1,11,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 08:00 AM,2012,1,11,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 09:00 AM,2012,1,11,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 10:00 AM,2012,1,11,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 11:00 AM,2012,1,11,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 12:00 PM,2012,1,11,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 01:00 PM,2012,1,11,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 02:00 PM,2012,1,11,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 03:00 PM,2012,1,11,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 04:00 PM,2012,1,11,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 05:00 PM,2012,1,11,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 06:00 PM,2012,1,11,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 07:00 PM,2012,1,11,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 08:00 PM,2012,1,11,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 09:00 PM,2012,1,11,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 10:00 PM,2012,1,11,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/11/12 11:00 PM,2012,1,11,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 12:00 AM,2012,1,12,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 01:00 AM,2012,1,12,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 02:00 AM,2012,1,12,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 03:00 AM,2012,1,12,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 04:00 AM,2012,1,12,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 05:00 AM,2012,1,12,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 06:00 AM,2012,1,12,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 07:00 AM,2012,1,12,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 08:00 AM,2012,1,12,8,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 09:00 AM,2012,1,12,9,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 10:00 AM,2012,1,12,10,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 11:00 AM,2012,1,12,11,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 12:00 PM,2012,1,12,12,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 01:00 PM,2012,1,12,13,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 02:00 PM,2012,1,12,14,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 03:00 PM,2012,1,12,15,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 04:00 PM,2012,1,12,16,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 05:00 PM,2012,1,12,17,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 06:00 PM,2012,1,12,18,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 07:00 PM,2012,1,12,19,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 08:00 PM,2012,1,12,20,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 09:00 PM,2012,1,12,21,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 10:00 PM,2012,1,12,22,-999,1 Hr,Missing
Chengdu,PM2.5,01/12/12 11:00 PM,2012,1,12,23,-999,1 Hr,Missing
Chengdu,PM2.5,01/13/12 12:00 AM,2012,1,13,0,-999,1 Hr,Missing
Chengdu,PM2.5,01/13/12 01:00 AM,2012,1,13,1,-999,1 Hr,Missing
Chengdu,PM2.5,01/13/12 02:00 AM,2012,1,13,2,-999,1 Hr,Missing
Chengdu,PM2.5,01/13/12 03:00 AM,2012,1,13,3,-999,1 Hr,Missing
Chengdu,PM2.5,01/13/12 04:00 AM,2012,1,13,4,-999,1 Hr,Missing
Chengdu,PM2.5,01/13/12 05:00 AM,2012,1,13,5,-999,1 Hr,Missing
Chengdu,PM2.5,01/13/12 06:00 AM,2012,1,13,6,-999,1 Hr,Missing
Chengdu,PM2.5,01/13/12 07:00 AM,2012,1,13,7,-999,1 Hr,Missing
Chengdu,PM2.5,01/13/12 08:00 AM,2012,1,13,8,-999,1 Hr,Missing
