Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Duration,QC Name
Chengdu,PM2.5,04/18/15 12:00 AM,2015,4,18,0,55,1 Hr,Valid
Chengdu,PM2.5,04/18/15 01:00 AM,2015,4,18,1,58,1 Hr,Valid
Chengdu,PM2.5,04/18/15 02:00 AM,2015,4,18,2,66,1 Hr,Valid
Chengdu,PM2.5,04/18/15 03:00 AM,2015,4,18,3,68,1 Hr,Valid
Chengdu,PM2.5,04/18/15 04:00 AM,2015,4,18,4,77,1 Hr,Valid
Chengdu,PM2.5,04/18/15 05:00 AM,2015,4,18,5,73,1 Hr,Valid
Chengdu,PM2.5,04/18/15 06:00 AM,2015,4,18,6,74,1 Hr,Valid
Chengdu,PM2.5,04/18/15 07:00 AM,2015,4,18,7,78,1 Hr,Valid
Chengdu,PM2.5,04/18/15 08:00 AM,2015,4,18,8,70,1 Hr,Valid
Chengdu,PM2.5,04/18/15 09:00 AM,2015,4,18,9,65,1 Hr,Valid
Chengdu,PM2.5,04/18/15 10:00 AM,2015,4,18,10,60,1 Hr,Valid
Chengdu,PM2.5,04/18/15 11:00 AM,2015,4,18,11,70,1 Hr,Valid
Chengdu,PM2.5,04/18/15 12:00 PM,2015,4,18,12,67,1 Hr,Valid
Chengdu,PM2.5,04/18/15 01:00 PM,2015,4,18,13,36,1 Hr,Valid
Chengdu,PM2.5,04/18/15 02:00 PM,2015,4,18,14,27,1 Hr,Valid
Chengdu,PM2.5,04/18/15 03:00 PM,2015,4,18,15,29,1 Hr,Valid
Chengdu,PM2.5,04/18/15 04:00 PM,2015,4,18,16,34,1 Hr,Valid
Chengdu,PM2.5,04/18/15 05:00 PM,2015,4,18,17,40,1 Hr,Valid
Chengdu,PM2.5,04/18/15 06:00 PM,2015,4,18,18,47,1 Hr,Valid
Chengdu,PM2.5,04/18/15 07:00 PM,2015,4,18,19,50,1 Hr,Valid
Chengdu,PM2.5,04/18/15 08:00 PM,2015,4,18,20,53,1 Hr,Valid
Chengdu,PM2.5,04/18/15 09:00 PM,2015,4,18,21,52,1 Hr,Valid
Chengdu,PM2.5,04/18/15 10:00 PM,2015,4,18,22,53,1 Hr,Valid
Chengdu,PM2.5,04/18/15 11:00 PM,2015,4,18,23,48,1 Hr,Valid
Chengdu,PM2.5,04/19/15 12:00 AM,2015,4,19,0,46,1 Hr,Valid
Chengdu,PM2.5,04/19/15 01:00 AM,2015,4,19,1,36,1 Hr,Valid
Chengdu,PM2.5,04/19/15 02:00 AM,2015,4,19,2,38,1 Hr,Valid
Chengdu,PM2.5,04/19/15 03:00 AM,2015,4,19,3,43,1 Hr,Valid
Chengdu,PM2.5,04/19/15 04:00 AM,2015,4,19,4,46,1 Hr,Valid
Chengdu,PM2.5,04/19/15 05:00 AM,2015,4,19,5,46,1 Hr,Valid
Chengdu,PM2.5,04/19/15 06:00 AM,2015,4,19,6,50,1 Hr,Valid
Chengdu,PM2.5,04/19/15 07:00 AM,2015,4,19,7,59,1 Hr,Valid
Chengdu,PM2.5,04/19/15 08:00 AM,2015,4,19,8,51,1 Hr,Valid
Chengdu,PM2.5,04/19/15 09:00 AM,2015,4,19,9,48,1 Hr,Valid
Chengdu,PM2.5,04/19/15 10:00 AM,2015,4,19,10,42,1 Hr,Valid
Chengdu,PM2.5,04/19/15 11:00 AM,2015,4,19,11,38,1 Hr,Valid
Chengdu,PM2.5,04/19/15 12:00 PM,2015,4,19,12,37,1 Hr,Valid
Chengdu,PM2.5,04/19/15 01:00 PM,2015,4,19,13,32,1 Hr,Valid
Chengdu,PM2.5,04/19/15 02:00 PM,2015,4,19,14,32,1 Hr,Valid
Chengdu,PM2.5,04/19/15 03:00 PM,2015,4,19,15,38,1 Hr,Valid
Chengdu,PM2.5,04/19/15 04:00 PM,2015,4,19,16,41,1 Hr,Valid
Chengdu,PM2.5,04/19/15 05:00 PM,2015,4,19,17,24,1 Hr,Valid
Chengdu,PM2.5,04/19/15 06:00 PM,2015,4,19,18,19,1 Hr,Valid
Chengdu,PM2.5,04/19/15 07:00 PM,2015,4,19,19,30,1 Hr,Valid
Chengdu,PM2.5,04/19/15 08:00 PM,2015,4,19,20,20,1 Hr,Valid
Chengdu,PM2.5,04/19/15 09:00 PM,2015,4,19,21,22,1 Hr,Valid
Chengdu,PM2.5,04/19/15 10:00 PM,2015,4,19,22,34,1 Hr,Valid
Chengdu,PM2.5,04/19/15 11:00 PM,2015,4,19,23,36,1 Hr,Valid
Chengdu,PM2.5,04/20/15 12:00 AM,2015,4,20,0,37,1 Hr,Valid
Chengdu,PM2.5,04/20/15 01:00 AM,2015,4,20,1,42,1 Hr,Valid
Chengdu,PM2.5,04/20/15 02:00 AM,2015,4,20,2,48,1 Hr,Valid
Chengdu,PM2.5,04/20/15 03:00 AM,2015,4,20,3,50,1 Hr,Valid
Chengdu,PM2.5,04/20/15 04:00 AM,2015,4,20,4,44,1 Hr,Valid
Chengdu,PM2.5,04/20/15 05:00 AM,2015,4,20,5,46,1 Hr,Valid
Chengdu,PM2.5,04/20/15 06:00 AM,2015,4,20,6,47,1 Hr,Valid
Chengdu,PM2.5,04/20/15 07:00 AM,2015,4,20,7,49,1 Hr,Valid
Chengdu,PM2.5,04/20/15 08:00 AM,2015,4,20,8,51,1 Hr,Valid
Chengdu,PM2.5,04/20/15 09:00 AM,2015,4,20,9,68,1 Hr,Valid
Chengdu,PM2.5,04/20/15 10:00 AM,2015,4,20,10,61,1 Hr,Valid
Chengdu,PM2.5,04/20/15 11:00 AM,2015,4,20,11,83,1 Hr,Valid
Chengdu,PM2.5,04/20/15 12:00 PM,2015,4,20,12,41,1 Hr,Valid
Chengdu,PM2.5,04/20/15 01:00 PM,2015,4,20,13,34,1 Hr,Valid
Chengdu,PM2.5,04/20/15 02:00 PM,2015,4,20,14,20,1 Hr,Valid
Chengdu,PM2.5,04/20/15 03:00 PM,2015,4,20,15,67,1 Hr,Valid
Chengdu,PM2.5,04/20/15 04:00 PM,2015,4,20,16,66,1 Hr,Valid
Chengdu,PM2.5,04/20/15 05:00 PM,2015,4,20,17,59,1 Hr,Valid
Chengdu,PM2.5,04/20/15 06:00 PM,2015,4,20,18,51,1 Hr,Valid
Chengdu,PM2.5,04/20/15 07:00 PM,2015,4,20,19,49,1 Hr,Valid
Chengdu,PM2.5,04/20/15 08:00 PM,2015,4,20,20,50,1 Hr,Valid
Chengdu,PM2.5,04/20/15 09:00 PM,2015,4,20,21,43,1 Hr,Valid
Chengdu,PM2.5,04/20/15 10:00 PM,2015,4,20,22,49,1 Hr,Valid
Chengdu,PM2.5,04/20/15 11:00 PM,2015,4,20,23,53,1 Hr,Valid
Chengdu,PM2.5,04/21/15 12:00 AM,2015,4,21,0,56,1 Hr,Valid
Chengdu,PM2.5,04/21/15 01:00 AM,2015,4,21,1,57,1 Hr,Valid
Chengdu,PM2.5,04/21/15 02:00 AM,2015,4,21,2,51,1 Hr,Valid
Chengdu,PM2.5,04/21/15 03:00 AM,2015,4,21,3,53,1 Hr,Valid
Chengdu,PM2.5,04/21/15 04:00 AM,2015,4,21,4,65,1 Hr,Valid
Chengdu,PM2.5,04/21/15 05:00 AM,2015,4,21,5,56,1 Hr,Valid
Chengdu,PM2.5,04/21/15 06:00 AM,2015,4,21,6,45,1 Hr,Valid
Chengdu,PM2.5,04/21/15 07:00 AM,2015,4,21,7,52,1 Hr,Valid
Chengdu,PM2.5,04/21/15 08:00 AM,2015,4,21,8,58,1 Hr,Valid
Chengdu,PM2.5,04/21/15 09:00 AM,2015,4,21,9,38,1 Hr,Valid
Chengdu,PM2.5,04/21/15 10:00 AM,2015,4,21,10,30,1 Hr,Valid
Chengdu,PM2.5,04/21/15 11:00 AM,2015,4,21,11,25,1 Hr,Valid
Chengdu,PM2.5,04/21/15 12:00 PM,2015,4,21,12,40,1 Hr,Valid
Chengdu,PM2.5,04/21/15 01:00 PM,2015,4,21,13,47,1 Hr,Valid
Chengdu,PM2.5,04/21/15 02:00 PM,2015,4,21,14,24,1 Hr,Valid
Chengdu,PM2.5,04/21/15 03:00 PM,2015,4,21,15,23,1 Hr,Valid
Chengdu,PM2.5,04/21/15 04:00 PM,2015,4,21,16,25,1 Hr,Valid
Chengdu,PM2.5,04/21/15 05:00 PM,2015,4,21,17,33,1 Hr,Valid
Chengdu,PM2.5,04/21/15 06:00 PM,2015,4,21,18,41,1 Hr,Valid
Chengdu,PM2.5,04/21/15 07:00 PM,2015,4,21,19,36,1 Hr,Valid
Chengdu,PM2.5,04/21/15 08:00 PM,2015,4,21,20,26,1 Hr,Valid
Chengdu,PM2.5,04/21/15 09:00 PM,2015,4,21,21,18,1 Hr,Valid
Chengdu,PM2.5,04/21/15 10:00 PM,2015,4,21,22,16,1 Hr,Valid
Chengdu,PM2.5,04/21/15 11:00 PM,2015,4,21,23,18,1 Hr,Valid
Chengdu,PM2.5,04/22/15 12:00 AM,2015,4,22,0,15,1 Hr,Valid
Chengdu,PM2.5,04/22/15 01:00 AM,2015,4,22,1,13,1 Hr,Valid
Chengdu,PM2.5,04/22/15 02:00 AM,2015,4,22,2,12,1 Hr,Valid
Chengdu,PM2.5,04/22/15 03:00 AM,2015,4,22,3,15,1 Hr,Valid
Chengdu,PM2.5,04/22/15 04:00 AM,2015,4,22,4,19,1 Hr,Valid
Chengdu,PM2.5,04/22/15 05:00 AM,2015,4,22,5,11,1 Hr,Valid
Chengdu,PM2.5,04/22/15 06:00 AM,2015,4,22,6,24,1 Hr,Valid
Chengdu,PM2.5,04/22/15 07:00 AM,2015,4,22,7,20,1 Hr,Valid
Chengdu,PM2.5,04/22/15 08:00 AM,2015,4,22,8,24,1 Hr,Valid
Chengdu,PM2.5,04/22/15 09:00 AM,2015,4,22,9,40,1 Hr,Valid
Chengdu,PM2.5,04/22/15 10:00 AM,2015,4,22,10,44,1 Hr,Valid
Chengdu,PM2.5,04/22/15 11:00 AM,2015,4,22,11,41,1 Hr,Valid
Chengdu,PM2.5,04/22/15 12:00 PM,2015,4,22,12,39,1 Hr,Valid
Chengdu,PM2.5,04/22/15 01:00 PM,2015,4,22,13,42,1 Hr,Valid
Chengdu,PM2.5,04/22/15 02:00 PM,2015,4,22,14,41,1 Hr,Valid
Chengdu,PM2.5,04/22/15 03:00 PM,2015,4,22,15,39,1 Hr,Valid
Chengdu,PM2.5,04/22/15 04:00 PM,2015,4,22,16,40,1 Hr,Valid
Chengdu,PM2.5,04/22/15 05:00 PM,2015,4,22,17,50,1 Hr,Valid
Chengdu,PM2.5,04/22/15 06:00 PM,2015,4,22,18,42,1 Hr,Valid
Chengdu,PM2.5,04/22/15 07:00 PM,2015,4,22,19,47,1 Hr,Valid
Chengdu,PM2.5,04/22/15 08:00 PM,2015,4,22,20,47,1 Hr,Valid
Chengdu,PM2.5,04/22/15 09:00 PM,2015,4,22,21,44,1 Hr,Valid
Chengdu,PM2.5,04/22/15 10:00 PM,2015,4,22,22,48,1 Hr,Valid
Chengdu,PM2.5,04/22/15 11:00 PM,2015,4,22,23,59,1 Hr,Valid
Chengdu,PM2.5,04/23/15 12:00 AM,2015,4,23,0,53,1 Hr,Valid
Chengdu,PM2.5,04/23/15 01:00 AM,2015,4,23,1,54,1 Hr,Valid
Chengdu,PM2.5,04/23/15 02:00 AM,2015,4,23,2,46,1 Hr,Valid
Chengdu,PM2.5,04/23/15 03:00 AM,2015,4,23,3,43,1 Hr,Valid
Chengdu,PM2.5,04/23/15 04:00 AM,2015,4,23,4,52,1 Hr,Valid
Chengdu,PM2.5,04/23/15 05:00 AM,2015,4,23,5,49,1 Hr,Valid
Chengdu,PM2.5,04/23/15 06:00 AM,2015,4,23,6,55,1 Hr,Valid
Chengdu,PM2.5,04/23/15 07:00 AM,2015,4,23,7,57,1 Hr,Valid
Chengdu,PM2.5,04/23/15 08:00 AM,2015,4,23,8,56,1 Hr,Valid
Chengdu,PM2.5,04/23/15 09:00 AM,2015,4,23,9,65,1 Hr,Valid
Chengdu,PM2.5,04/23/15 10:00 AM,2015,4,23,10,58,1 Hr,Valid
Chengdu,PM2.5,04/23/15 11:00 AM,2015,4,23,11,61,1 Hr,Valid
Chengdu,PM2.5,04/23/15 12:00 PM,2015,4,23,12,55,1 Hr,Valid
Chengdu,PM2.5,04/23/15 01:00 PM,2015,4,23,13,47,1 Hr,Valid
Chengdu,PM2.5,04/23/15 02:00 PM,2015,4,23,14,46,1 Hr,Valid
Chengdu,PM2.5,04/23/15 03:00 PM,2015,4,23,15,45,1 Hr,Valid
Chengdu,PM2.5,04/23/15 04:00 PM,2015,4,23,16,60,1 Hr,Valid
Chengdu,PM2.5,04/23/15 05:00 PM,2015,4,23,17,67,1 Hr,Valid
Chengdu,PM2.5,04/23/15 06:00 PM,2015,4,23,18,77,1 Hr,Valid
Chengdu,PM2.5,04/23/15 07:00 PM,2015,4,23,19,69,1 Hr,Valid
Chengdu,PM2.5,04/23/15 08:00 PM,2015,4,23,20,54,1 Hr,Valid
Chengdu,PM2.5,04/23/15 09:00 PM,2015,4,23,21,54,1 Hr,Valid
Chengdu,PM2.5,04/23/15 10:00 PM,2015,4,23,22,52,1 Hr,Valid
Chengdu,PM2.5,04/23/15 11:00 PM,2015,4,23,23,46,1 Hr,Valid
Chengdu,PM2.5,04/24/15 12:00 AM,2015,4,24,0,45,1 Hr,Valid
Chengdu,PM2.5,04/24/15 01:00 AM,2015,4,24,1,45,1 Hr,Valid
Chengdu,PM2.5,04/24/15 02:00 AM,2015,4,24,2,44,1 Hr,Valid
Chengdu,PM2.5,04/24/15 03:00 AM,2015,4,24,3,36,1 Hr,Valid
Chengdu,PM2.5,04/24/15 04:00 AM,2015,4,24,4,39,1 Hr,Valid
Chengdu,PM2.5,04/24/15 05:00 AM,2015,4,24,5,44,1 Hr,Valid
Chengdu,PM2.5,04/24/15 06:00 AM,2015,4,24,6,35,1 Hr,Valid
Chengdu,PM2.5,04/24/15 07:00 AM,2015,4,24,7,43,1 Hr,Valid
Chengdu,PM2.5,04/24/15 08:00 AM,2015,4,24,8,36,1 Hr,Valid
Chengdu,PM2.5,04/24/15 09:00 AM,2015,4,24,9,46,1 Hr,Valid
Chengdu,PM2.5,04/24/15 10:00 AM,2015,4,24,10,-999,1 Hr,Missing
Chengdu,PM2.5,04/24/15 11:00 AM,2015,4,24,11,-999,1 Hr,Missing
Chengdu,PM2.5,04/24/15 12:00 PM,2015,4,24,12,75,1 Hr,Valid
Chengdu,PM2.5,04/24/15 01:00 PM,2015,4,24,13,68,1 Hr,Valid
Chengdu,PM2.5,04/24/15 02:00 PM,2015,4,24,14,69,1 Hr,Valid
Chengdu,PM2.5,04/24/15 03:00 PM,2015,4,24,15,62,1 Hr,Valid
Chengdu,PM2.5,04/24/15 04:00 PM,2015,4,24,16,62,1 Hr,Valid
Chengdu,PM2.5,04/24/15 05:00 PM,2015,4,24,17,59,1 Hr,Valid
Chengdu,PM2.5,04/24/15 06:00 PM,2015,4,24,18,65,1 Hr,Valid
Chengdu,PM2.5,04/24/15 07:00 PM,2015,4,24,19,67,1 Hr,Valid
Chengdu,PM2.5,04/24/15 08:00 PM,2015,4,24,20,71,1 Hr,Valid
Chengdu,PM2.5,04/24/15 09:00 PM,2015,4,24,21,62,1 Hr,Valid
Chengdu,PM2.5,04/24/15 10:00 PM,2015,4,24,22,64,1 Hr,Valid
Chengdu,PM2.5,04/24/15 11:00 PM,2015,4,24,23,59,1 Hr,Valid
Chengdu,PM2.5,04/25/15 12:00 AM,2015,4,25,0,51,1 Hr,Valid
Chengdu,PM2.5,04/25/15 01:00 AM,2015,4,25,1,45,1 Hr,Valid
Chengdu,PM2.5,04/25/15 02:00 AM,2015,4,25,2,48,1 Hr,Valid
Chengdu,PM2.5,04/25/15 03:00 AM,2015,4,25,3,44,1 Hr,Valid
Chengdu,PM2.5,04/25/15 04:00 AM,2015,4,25,4,44,1 Hr,Valid
Chengdu,PM2.5,04/25/15 05:00 AM,2015,4,25,5,40,1 Hr,Valid
Chengdu,PM2.5,04/25/15 06:00 AM,2015,4,25,6,55,1 Hr,Valid
Chengdu,PM2.5,04/25/15 07:00 AM,2015,4,25,7,63,1 Hr,Valid
Chengdu,PM2.5,04/25/15 08:00 AM,2015,4,25,8,69,1 Hr,Valid
Chengdu,PM2.5,04/25/15 09:00 AM,2015,4,25,9,62,1 Hr,Valid
Chengdu,PM2.5,04/25/15 10:00 AM,2015,4,25,10,62,1 Hr,Valid
Chengdu,PM2.5,04/25/15 11:00 AM,2015,4,25,11,65,1 Hr,Valid
Chengdu,PM2.5,04/25/15 12:00 PM,2015,4,25,12,70,1 Hr,Valid
Chengdu,PM2.5,04/25/15 01:00 PM,2015,4,25,13,70,1 Hr,Valid
Chengdu,PM2.5,04/25/15 02:00 PM,2015,4,25,14,67,1 Hr,Valid
Chengdu,PM2.5,04/25/15 03:00 PM,2015,4,25,15,61,1 Hr,Valid
Chengdu,PM2.5,04/25/15 04:00 PM,2015,4,25,16,66,1 Hr,Valid
Chengdu,PM2.5,04/25/15 05:00 PM,2015,4,25,17,58,1 Hr,Valid
Chengdu,PM2.5,04/25/15 06:00 PM,2015,4,25,18,75,1 Hr,Valid
Chengdu,PM2.5,04/25/15 07:00 PM,2015,4,25,19,92,1 Hr,Valid
Chengdu,PM2.5,04/25/15 08:00 PM,2015,4,25,20,85,1 Hr,Valid
Chengdu,PM2.5,04/25/15 09:00 PM,2015,4,25,21,77,1 Hr,Valid
Chengdu,PM2.5,04/25/15 10:00 PM,2015,4,25,22,84,1 Hr,Valid
Chengdu,PM2.5,04/25/15 11:00 PM,2015,4,25,23,92,1 Hr,Valid
Chengdu,PM2.5,04/26/15 12:00 AM,2015,4,26,0,90,1 Hr,Valid
Chengdu,PM2.5,04/26/15 01:00 AM,2015,4,26,1,99,1 Hr,Valid
Chengdu,PM2.5,04/26/15 02:00 AM,2015,4,26,2,93,1 Hr,Valid
Chengdu,PM2.5,04/26/15 03:00 AM,2015,4,26,3,94,1 Hr,Valid
Chengdu,PM2.5,04/26/15 04:00 AM,2015,4,26,4,106,1 Hr,Valid
Chengdu,PM2.5,04/26/15 05:00 AM,2015,4,26,5,109,1 Hr,Valid
Chengdu,PM2.5,04/26/15 06:00 AM,2015,4,26,6,118,1 Hr,Valid
Chengdu,PM2.5,04/26/15 07:00 AM,2015,4,26,7,139,1 Hr,Valid
Chengdu,PM2.5,04/26/15 08:00 AM,2015,4,26,8,150,1 Hr,Valid
Chengdu,PM2.5,04/26/15 09:00 AM,2015,4,26,9,141,1 Hr,Valid
Chengdu,PM2.5,04/26/15 10:00 AM,2015,4,26,10,122,1 Hr,Valid
Chengdu,PM2.5,04/26/15 11:00 AM,2015,4,26,11,111,1 Hr,Valid
Chengdu,PM2.5,04/26/15 12:00 PM,2015,4,26,12,98,1 Hr,Valid
Chengdu,PM2.5,04/26/15 01:00 PM,2015,4,26,13,95,1 Hr,Valid
Chengdu,PM2.5,04/26/15 02:00 PM,2015,4,26,14,93,1 Hr,Valid
Chengdu,PM2.5,04/26/15 03:00 PM,2015,4,26,15,79,1 Hr,Valid
Chengdu,PM2.5,04/26/15 04:00 PM,2015,4,26,16,88,1 Hr,Valid
Chengdu,PM2.5,04/26/15 05:00 PM,2015,4,26,17,83,1 Hr,Valid
Chengdu,PM2.5,04/26/15 06:00 PM,2015,4,26,18,85,1 Hr,Valid
Chengdu,PM2.5,04/26/15 07:00 PM,2015,4,26,19,95,1 Hr,Valid
Chengdu,PM2.5,04/26/15 08:00 PM,2015,4,26,20,117,1 Hr,Valid
Chengdu,PM2.5,04/26/15 09:00 PM,2015,4,26,21,124,1 Hr,Valid
Chengdu,PM2.5,04/26/15 10:00 PM,2015,4,26,22,120,1 Hr,Valid
Chengdu,PM2.5,04/26/15 11:00 PM,2015,4,26,23,108,1 Hr,Valid
Chengdu,PM2.5,04/27/15 12:00 AM,2015,4,27,0,107,1 Hr,Valid
Chengdu,PM2.5,04/27/15 01:00 AM,2015,4,27,1,118,1 Hr,Valid
Chengdu,PM2.5,04/27/15 02:00 AM,2015,4,27,2,134,1 Hr,Valid
Chengdu,PM2.5,04/27/15 03:00 AM,2015,4,27,3,120,1 Hr,Valid
Chengdu,PM2.5,04/27/15 04:00 AM,2015,4,27,4,119,1 Hr,Valid
Chengdu,PM2.5,04/27/15 05:00 AM,2015,4,27,5,135,1 Hr,Valid
Chengdu,PM2.5,04/27/15 06:00 AM,2015,4,27,6,139,1 Hr,Valid
Chengdu,PM2.5,04/27/15 07:00 AM,2015,4,27,7,151,1 Hr,Valid
Chengdu,PM2.5,04/27/15 08:00 AM,2015,4,27,8,172,1 Hr,Valid
Chengdu,PM2.5,04/27/15 09:00 AM,2015,4,27,9,120,1 Hr,Valid
Chengdu,PM2.5,04/27/15 10:00 AM,2015,4,27,10,113,1 Hr,Valid
Chengdu,PM2.5,04/27/15 11:00 AM,2015,4,27,11,131,1 Hr,Valid
Chengdu,PM2.5,04/27/15 12:00 PM,2015,4,27,12,103,1 Hr,Valid
Chengdu,PM2.5,04/27/15 01:00 PM,2015,4,27,13,65,1 Hr,Valid
Chengdu,PM2.5,04/27/15 02:00 PM,2015,4,27,14,68,1 Hr,Valid
Chengdu,PM2.5,04/27/15 03:00 PM,2015,4,27,15,73,1 Hr,Valid
Chengdu,PM2.5,04/27/15 04:00 PM,2015,4,27,16,83,1 Hr,Valid
Chengdu,PM2.5,04/27/15 05:00 PM,2015,4,27,17,81,1 Hr,Valid
Chengdu,PM2.5,04/27/15 06:00 PM,2015,4,27,18,78,1 Hr,Valid
Chengdu,PM2.5,04/27/15 07:00 PM,2015,4,27,19,77,1 Hr,Valid
Chengdu,PM2.5,04/27/15 08:00 PM,2015,4,27,20,80,1 Hr,Valid
Chengdu,PM2.5,04/27/15 09:00 PM,2015,4,27,21,101,1 Hr,Valid
Chengdu,PM2.5,04/27/15 10:00 PM,2015,4,27,22,144,1 Hr,Valid
Chengdu,PM2.5,04/27/15 11:00 PM,2015,4,27,23,147,1 Hr,Valid
Chengdu,PM2.5,04/28/15 12:00 AM,2015,4,28,0,141,1 Hr,Valid
Chengdu,PM2.5,04/28/15 01:00 AM,2015,4,28,1,144,1 Hr,Valid
Chengdu,PM2.5,04/28/15 02:00 AM,2015,4,28,2,143,1 Hr,Valid
Chengdu,PM2.5,04/28/15 03:00 AM,2015,4,28,3,148,1 Hr,Valid
Chengdu,PM2.5,04/28/15 04:00 AM,2015,4,28,4,149,1 Hr,Valid
Chengdu,PM2.5,04/28/15 05:00 AM,2015,4,28,5,148,1 Hr,Valid
Chengdu,PM2.5,04/28/15 06:00 AM,2015,4,28,6,167,1 Hr,Valid
Chengdu,PM2.5,04/28/15 07:00 AM,2015,4,28,7,185,1 Hr,Valid
Chengdu,PM2.5,04/28/15 08:00 AM,2015,4,28,8,177,1 Hr,Valid
Chengdu,PM2.5,04/28/15 09:00 AM,2015,4,28,9,182,1 Hr,Valid
Chengdu,PM2.5,04/28/15 10:00 AM,2015,4,28,10,162,1 Hr,Valid
Chengdu,PM2.5,04/28/15 11:00 AM,2015,4,28,11,115,1 Hr,Valid
Chengdu,PM2.5,04/28/15 12:00 PM,2015,4,28,12,90,1 Hr,Valid
Chengdu,PM2.5,04/28/15 01:00 PM,2015,4,28,13,80,1 Hr,Valid
Chengdu,PM2.5,04/28/15 02:00 PM,2015,4,28,14,69,1 Hr,Valid
Chengdu,PM2.5,04/28/15 03:00 PM,2015,4,28,15,71,1 Hr,Valid
Chengdu,PM2.5,04/28/15 04:00 PM,2015,4,28,16,67,1 Hr,Valid
Chengdu,PM2.5,04/28/15 05:00 PM,2015,4,28,17,64,1 Hr,Valid
Chengdu,PM2.5,04/28/15 06:00 PM,2015,4,28,18,71,1 Hr,Valid
Chengdu,PM2.5,04/28/15 07:00 PM,2015,4,28,19,72,1 Hr,Valid
Chengdu,PM2.5,04/28/15 08:00 PM,2015,4,28,20,89,1 Hr,Valid
Chengdu,PM2.5,04/28/15 09:00 PM,2015,4,28,21,94,1 Hr,Valid
Chengdu,PM2.5,04/28/15 10:00 PM,2015,4,28,22,103,1 Hr,Valid
Chengdu,PM2.5,04/28/15 11:00 PM,2015,4,28,23,113,1 Hr,Valid
Chengdu,PM2.5,04/29/15 12:00 AM,2015,4,29,0,117,1 Hr,Valid
Chengdu,PM2.5,04/29/15 01:00 AM,2015,4,29,1,132,1 Hr,Valid
Chengdu,PM2.5,04/29/15 02:00 AM,2015,4,29,2,151,1 Hr,Valid
Chengdu,PM2.5,04/29/15 03:00 AM,2015,4,29,3,149,1 Hr,Valid
Chengdu,PM2.5,04/29/15 04:00 AM,2015,4,29,4,146,1 Hr,Valid
Chengdu,PM2.5,04/29/15 05:00 AM,2015,4,29,5,169,1 Hr,Valid
Chengdu,PM2.5,04/29/15 06:00 AM,2015,4,29,6,152,1 Hr,Valid
Chengdu,PM2.5,04/29/15 07:00 AM,2015,4,29,7,141,1 Hr,Valid
Chengdu,PM2.5,04/29/15 08:00 AM,2015,4,29,8,175,1 Hr,Valid
Chengdu,PM2.5,04/29/15 09:00 AM,2015,4,29,9,209,1 Hr,Valid
Chengdu,PM2.5,04/29/15 10:00 AM,2015,4,29,10,182,1 Hr,Valid
Chengdu,PM2.5,04/29/15 11:00 AM,2015,4,29,11,102,1 Hr,Valid
Chengdu,PM2.5,04/29/15 12:00 PM,2015,4,29,12,56,1 Hr,Valid
Chengdu,PM2.5,04/29/15 01:00 PM,2015,4,29,13,59,1 Hr,Valid
Chengdu,PM2.5,04/29/15 02:00 PM,2015,4,29,14,53,1 Hr,Valid
Chengdu,PM2.5,04/29/15 03:00 PM,2015,4,29,15,49,1 Hr,Valid
Chengdu,PM2.5,04/29/15 04:00 PM,2015,4,29,16,49,1 Hr,Valid
Chengdu,PM2.5,04/29/15 05:00 PM,2015,4,29,17,49,1 Hr,Valid
Chengdu,PM2.5,04/29/15 06:00 PM,2015,4,29,18,54,1 Hr,Valid
Chengdu,PM2.5,04/29/15 07:00 PM,2015,4,29,19,68,1 Hr,Valid
Chengdu,PM2.5,04/29/15 08:00 PM,2015,4,29,20,89,1 Hr,Valid
Chengdu,PM2.5,04/29/15 09:00 PM,2015,4,29,21,76,1 Hr,Valid
Chengdu,PM2.5,04/29/15 10:00 PM,2015,4,29,22,84,1 Hr,Valid
Chengdu,PM2.5,04/29/15 11:00 PM,2015,4,29,23,88,1 Hr,Valid
Chengdu,PM2.5,04/30/15 12:00 AM,2015,4,30,0,88,1 Hr,Valid
Chengdu,PM2.5,04/30/15 01:00 AM,2015,4,30,1,108,1 Hr,Valid
Chengdu,PM2.5,04/30/15 02:00 AM,2015,4,30,2,117,1 Hr,Valid
Chengdu,PM2.5,04/30/15 03:00 AM,2015,4,30,3,116,1 Hr,Valid
Chengdu,PM2.5,04/30/15 04:00 AM,2015,4,30,4,116,1 Hr,Valid
Chengdu,PM2.5,04/30/15 05:00 AM,2015,4,30,5,113,1 Hr,Valid
Chengdu,PM2.5,04/30/15 06:00 AM,2015,4,30,6,132,1 Hr,Valid
Chengdu,PM2.5,04/30/15 07:00 AM,2015,4,30,7,183,1 Hr,Valid
Chengdu,PM2.5,04/30/15 08:00 AM,2015,4,30,8,197,1 Hr,Valid
Chengdu,PM2.5,04/30/15 09:00 AM,2015,4,30,9,158,1 Hr,Valid
Chengdu,PM2.5,04/30/15 10:00 AM,2015,4,30,10,145,1 Hr,Valid
Chengdu,PM2.5,04/30/15 11:00 AM,2015,4,30,11,121,1 Hr,Valid
Chengdu,PM2.5,04/30/15 12:00 PM,2015,4,30,12,95,1 Hr,Valid
Chengdu,PM2.5,04/30/15 01:00 PM,2015,4,30,13,58,1 Hr,Valid
Chengdu,PM2.5,04/30/15 02:00 PM,2015,4,30,14,48,1 Hr,Valid
